payment_id,order_id,customer_id,payment_attempt_no,payment_datetime,payment_status,payment_method,payment_provider,card_network,installment_count,authorized_amount,captured_amount,refunded_amount,chargeback_amount,currency_code,fraud_score,risk_decision,payment_country_code,settlement_date
PAY000005614,ORD000005062,CUST0001729,1,2024-08-01 18:50:24,captured,credit_card,Adyen,Mastercard,1,233.66,233.66,0.0,0.0,USD,24.75,approve,US,2024-08-02
PAY000011187,ORD000010118,CUST0003393,1,2024-08-01 18:51:02,captured,google_pay,Stripe,Visa,1,1996.13,1996.13,0.0,0.0,CAD,3.28,approve,CA,2024-08-02
PAY000010864,ORD000009822,CUST0003305,2,2024-08-01 19:27:37,captured,gift_card,Internal Wallet,,1,707.69,707.69,0.0,0.0,EUR,5.07,approve,FR,2024-08-03
PAY000014736,ORD000013303,CUST0004443,1,2024-08-01 20:04:21,voided,apple_pay,Stripe,Visa,1,133.36,0.0,0.0,0.0,EUR,26.97,approve,DE,
PAY000005243,ORD000004728,CUST0001618,1,2024-08-01 20:28:35,captured,google_pay,Stripe,Mastercard,1,111.43,111.43,0.0,0.0,EUR,32.46,approve,FR,2024-08-03
PAY000013967,ORD000012619,CUST0004221,1,2024-08-01 20:49:40,captured,gift_card,Internal Wallet,,1,214.24,214.24,0.0,0.0,EUR,7.92,approve,IT,2024-08-03
PAY000003862,ORD000003483,CUST0001159,1,2024-08-01 20:55:18,captured,credit_card,Stripe,Mastercard,1,280.8,280.8,0.0,0.0,GBP,30.1,approve,GB,2024-08-05
PAY000010863,ORD000009822,CUST0003305,1,2024-08-01 21:07:37,captured,bank_transfer,Klarna,,1,1561.38,1561.38,0.0,0.0,EUR,13.36,approve,FR,2024-08-03
PAY000016387,ORD000014780,CUST0004946,1,2024-08-01 23:40:31,captured,paypal,PayPal,,1,185.58,185.58,0.0,0.0,EUR,10.37,approve,FR,2024-08-04
PAY000011311,ORD000010232,CUST0003423,1,2024-08-02 04:36:14,captured,credit_card,Worldpay,Visa,1,88.88,88.88,0.0,0.0,USD,9.39,approve,US,2024-08-06
PAY000004721,ORD000004261,CUST0001451,1,2024-08-02 07:42:53,voided,paypal,PayPal,,1,64.88,0.0,0.0,0.0,EUR,50.01,approve,FR,
PAY000017750,ORD000016023,CUST0005340,1,2024-08-02 10:04:04,captured,credit_card,Worldpay,Mastercard,1,716.85,716.85,0.0,0.0,USD,20.45,approve,US,2024-08-06
PAY000017574,ORD000015861,CUST0005290,1,2024-08-02 11:22:30,voided,credit_card,Worldpay,Amex,1,295.03,0.0,0.0,0.0,EUR,31.4,approve,FR,
PAY000005405,ORD000004875,CUST0001660,1,2024-08-02 12:32:49,captured,paypal,PayPal,,1,347.35,347.35,0.0,0.0,EUR,13.1,approve,FR,2024-08-05
PAY000004087,ORD000003689,CUST0001229,1,2024-08-02 13:24:09,captured,bank_transfer,Klarna,,1,96.5,96.5,0.0,0.0,GBP,7.62,approve,GB,2024-08-05
PAY000004604,ORD000004156,CUST0001403,1,2024-08-02 18:52:51,captured,credit_card,Adyen,Mastercard,1,233.28,233.28,0.0,0.0,USD,45.65,approve,US,2024-08-04
PAY000015527,ORD000014012,CUST0004675,1,2024-08-03 01:15:22,refunded,credit_card,Adyen,Mastercard,1,203.14,203.14,203.14,0.0,GBP,23.16,approve,GB,2024-08-06
PAY000003340,ORD000003018,CUST0001007,1,2024-08-03 02:06:06,captured,credit_card,Adyen,Mastercard,1,141.7,141.7,0.0,0.0,EUR,31.93,approve,FR,2024-08-06
PAY000009544,ORD000008630,CUST0002901,1,2024-08-03 11:24:43,refunded,credit_card,Adyen,Visa,1,167.95,167.95,167.95,0.0,EUR,27.31,approve,BE,2024-08-04
PAY000006092,ORD000005492,CUST0001871,1,2024-08-03 14:04:22,captured,google_pay,Adyen,Mastercard,1,47.22,47.22,0.0,0.0,USD,22.81,approve,US,2024-08-07
PAY000009897,ORD000008949,CUST0003012,1,2024-08-03 14:55:36,captured,apple_pay,Stripe,Mastercard,1,362.36,362.36,0.0,0.0,USD,13.03,approve,US,2024-08-07
PAY000007558,ORD000006824,CUST0002273,1,2024-08-03 15:11:55,captured,google_pay,Stripe,Visa,1,2025.38,2025.38,0.0,0.0,USD,1.22,approve,US,2024-08-07
PAY000013810,ORD000012476,CUST0004170,1,2024-08-03 15:14:53,captured,bank_transfer,GoCardless,,1,121.71,121.71,0.0,0.0,EUR,41.36,approve,ES,2024-08-06
PAY000014677,ORD000013251,CUST0004418,1,2024-08-03 18:45:31,captured,paypal,PayPal,,1,106.25,106.25,0.0,0.0,USD,55.96,approve,US,2024-08-06
PAY000014573,ORD000013158,CUST0004389,1,2024-08-03 19:27:35,captured,apple_pay,Stripe,Visa,1,1503.71,1503.71,0.0,0.0,EUR,29.88,approve,DE,2024-08-06
PAY000005815,ORD000005240,CUST0001775,1,2024-08-03 19:38:18,captured,credit_card,Adyen,Mastercard,1,251.29,251.29,0.0,0.0,USD,11.4,approve,US,2024-08-05
PAY000009109,ORD000008236,CUST0002773,1,2024-08-03 21:15:48,captured,credit_card,Adyen,Visa,1,56.26,56.26,0.0,0.0,EUR,18.01,approve,FR,2024-08-07
PAY000004806,ORD000004338,CUST0001482,1,2024-08-03 21:38:10,captured,paypal,PayPal,,1,176.02,176.02,0.0,0.0,USD,50.28,approve,US,2024-08-06
PAY000017389,ORD000015694,CUST0005226,1,2024-08-03 23:26:31,captured,google_pay,Adyen,Visa,1,412.42,412.42,0.0,0.0,EUR,14.37,approve,FR,2024-08-04
PAY000017390,ORD000015694,CUST0005226,2,2024-08-04 00:06:31,captured,gift_card,Internal Wallet,,1,82.28,82.28,0.0,0.0,EUR,33.12,approve,FR,2024-08-06
PAY000004641,ORD000004189,CUST0001412,1,2024-08-04 00:38:47,captured,credit_card,Worldpay,Visa,1,71.7,71.7,0.0,0.0,USD,1.31,approve,US,2024-08-05
PAY000000140,ORD000000127,CUST0000034,1,2024-08-04 03:55:05,partial_refund,credit_card,Worldpay,Visa,1,119.02,119.02,73.69,0.0,EUR,4.95,approve,BE,2024-08-07
PAY000000778,ORD000000706,CUST0000216,1,2024-08-04 04:27:23,refunded,credit_card,Worldpay,Visa,1,2527.2,2527.2,2527.2,0.0,USD,46.36,approve,US,2024-08-05
PAY000012723,ORD000011498,CUST0003819,1,2024-08-04 09:25:39,refunded,paypal,PayPal,,1,149.73,149.73,149.73,0.0,EUR,8.87,approve,ES,2024-08-07
PAY000017379,ORD000015684,CUST0005221,1,2024-08-04 13:18:26,captured,credit_card,Adyen,Amex,1,390.34,390.34,0.0,0.0,EUR,28.77,approve,FR,2024-08-06
PAY000007458,ORD000006732,CUST0002242,1,2024-08-04 14:33:42,captured,gift_card,Internal Wallet,,1,110.7,110.7,0.0,0.0,USD,7.03,approve,US,2024-08-05
PAY000009819,ORD000008877,CUST0002989,1,2024-08-04 15:29:49,captured,google_pay,Adyen,Mastercard,1,560.09,560.09,0.0,0.0,GBP,11.83,approve,GB,2024-08-05
PAY000015192,ORD000013717,CUST0004587,1,2024-08-04 15:57:17,captured,bank_transfer,Klarna,,1,221.38,221.38,0.0,0.0,EUR,11.1,approve,BE,2024-08-08
PAY000000833,ORD000000754,CUST0000233,1,2024-08-04 17:02:19,captured,apple_pay,Adyen,Visa,1,393.59,393.59,0.0,0.0,EUR,4.3,approve,FR,2024-08-07
PAY000007552,ORD000006819,CUST0002271,1,2024-08-04 17:18:58,captured,bank_transfer,GoCardless,,1,726.0,726.0,0.0,0.0,EUR,19.03,approve,BE,2024-08-07
PAY000002093,ORD000001894,CUST0000622,1,2024-08-04 17:48:08,captured,credit_card,Worldpay,Visa,1,276.73,276.73,0.0,0.0,EUR,14.49,approve,FR,2024-08-08
PAY000013588,ORD000012279,CUST0004095,1,2024-08-04 18:30:27,captured,credit_card,Stripe,Visa,1,98.42,98.42,0.0,0.0,EUR,36.42,approve,NL,2024-08-08
PAY000004946,ORD000004461,CUST0001527,1,2024-08-04 19:46:58,captured,google_pay,Stripe,Visa,1,1190.35,1190.35,0.0,0.0,USD,7.92,approve,US,2024-08-06
PAY000013431,ORD000012134,CUST0004049,1,2024-08-04 20:53:47,captured,bank_transfer,GoCardless,,1,77.99,77.99,0.0,0.0,EUR,7.02,approve,DE,2024-08-07
PAY000008177,ORD000007379,CUST0002467,1,2024-08-04 23:04:53,captured,credit_card,Adyen,Amex,1,1106.89,1106.89,0.0,0.0,EUR,40.14,approve,IT,2024-08-06
PAY000000029,ORD000000025,CUST0000011,1,2024-08-04 23:57:25,voided,bank_transfer,Klarna,,1,1528.92,0.0,0.0,0.0,USD,7.07,approve,US,
PAY000016919,ORD000015268,CUST0005094,1,2024-08-05 00:24:33,captured,credit_card,Stripe,Visa,1,174.3,174.3,0.0,0.0,EUR,24.23,approve,NL,2024-08-09
PAY000005088,ORD000004591,CUST0001569,1,2024-08-05 00:54:50,captured,google_pay,Stripe,Mastercard,1,40.94,40.94,0.0,0.0,USD,10.44,approve,US,2024-08-07
PAY000009464,ORD000008555,CUST0002867,1,2024-08-05 02:17:38,captured,bank_transfer,GoCardless,,1,253.55,253.55,0.0,0.0,EUR,17.14,approve,FR,2024-08-07
PAY000005244,ORD000004729,CUST0001618,1,2024-08-05 03:24:14,captured,credit_card,Worldpay,Visa,1,49.36,49.36,0.0,0.0,EUR,2.54,approve,FR,2024-08-06
PAY000008190,ORD000007391,CUST0002469,1,2024-08-05 04:33:57,captured,credit_card,Adyen,Visa,1,232.99,232.99,0.0,0.0,EUR,7.36,approve,ES,2024-08-08
PAY000008191,ORD000007391,CUST0002469,2,2024-08-05 04:42:57,captured,gift_card,Internal Wallet,,1,54.29,54.29,0.0,0.0,EUR,27.39,approve,ES,2024-08-09
PAY000002015,ORD000001824,CUST0000593,1,2024-08-05 05:52:50,captured,google_pay,Adyen,Mastercard,1,92.72,92.72,0.0,0.0,EUR,20.72,approve,FR,2024-08-09
PAY000013529,ORD000012226,CUST0004083,1,2024-08-05 10:47:29,captured,gift_card,Internal Wallet,,1,441.19,441.19,0.0,0.0,EUR,8.11,approve,FR,2024-08-09
PAY000000183,ORD000000169,CUST0000042,1,2024-08-05 12:32:32,captured,apple_pay,Adyen,Mastercard,1,193.67,193.67,0.0,0.0,USD,4.01,approve,US,2024-08-08
PAY000000037,ORD000000033,CUST0000012,1,2024-08-05 16:05:54,refunded,gift_card,Internal Wallet,,1,544.58,544.58,544.58,0.0,EUR,60.46,review,ES,2024-08-08
PAY000006984,ORD000006303,CUST0002100,1,2024-08-05 17:44:42,captured,google_pay,Stripe,Visa,1,258.98,258.98,0.0,0.0,EUR,6.6,approve,NL,2024-08-07
PAY000003113,ORD000002814,CUST0000935,1,2024-08-06 00:50:14,captured,paypal,PayPal,,1,309.28,309.28,0.0,0.0,EUR,14.23,approve,DE,2024-08-09
PAY000004276,ORD000003860,CUST0001300,1,2024-08-06 01:51:37,captured,paypal,PayPal,,1,787.39,787.39,0.0,0.0,EUR,20.17,approve,DE,2024-08-07
PAY000002080,ORD000001882,CUST0000618,1,2024-08-06 08:56:42,voided,google_pay,Stripe,Mastercard,1,316.62,0.0,0.0,0.0,EUR,20.08,approve,FR,
PAY000008173,ORD000007375,CUST0002466,1,2024-08-06 09:21:08,captured,bank_transfer,Klarna,,1,190.72,190.72,0.0,0.0,EUR,28.68,approve,IT,2024-08-10
PAY000001097,ORD000000992,CUST0000309,1,2024-08-06 13:36:21,partial_refund,credit_card,Worldpay,Visa,1,154.63,154.63,85.38,0.0,EUR,6.99,approve,FR,2024-08-07
PAY000008360,ORD000007546,CUST0002525,1,2024-08-07 00:35:07,captured,gift_card,Internal Wallet,,1,144.78,144.78,0.0,0.0,USD,38.54,approve,US,2024-08-10
PAY000012281,ORD000011095,CUST0003702,1,2024-08-07 01:16:24,captured,paypal,PayPal,,1,1107.82,1107.82,0.0,0.0,EUR,12.28,approve,FR,2024-08-10
PAY000013785,ORD000012454,CUST0004161,1,2024-08-07 01:16:43,captured,credit_card,Adyen,Visa,1,565.39,565.39,0.0,0.0,USD,21.94,approve,US,2024-08-09
PAY000008854,ORD000008002,CUST0002677,1,2024-08-07 02:39:56,captured,credit_card,Worldpay,Mastercard,1,229.99,229.99,0.0,0.0,EUR,11.53,approve,DE,2024-08-11
PAY000007356,ORD000006641,CUST0002213,1,2024-08-07 04:09:29,captured,credit_card,Stripe,Mastercard,1,256.58,256.58,0.0,0.0,USD,19.1,approve,US,2024-08-11
PAY000007357,ORD000006641,CUST0002213,2,2024-08-07 05:16:29,captured,paypal,PayPal,,1,79.93,79.93,0.0,0.0,USD,12.73,approve,US,2024-08-08
PAY000017337,ORD000015651,CUST0005214,1,2024-08-07 05:51:44,captured,credit_card,Worldpay,Visa,1,97.47,97.47,0.0,0.0,EUR,4.91,approve,IT,2024-08-11
PAY000006868,ORD000006200,CUST0002074,1,2024-08-07 07:09:26,captured,paypal,PayPal,,1,56.43,56.43,0.0,0.0,USD,15.26,approve,US,2024-08-09
PAY000003360,ORD000003037,CUST0001019,1,2024-08-07 08:48:58,refunded,paypal,PayPal,,1,87.1,87.1,87.1,0.0,EUR,4.01,approve,ES,2024-08-08
PAY000004008,ORD000003614,CUST0001203,1,2024-08-07 11:43:29,captured,gift_card,Internal Wallet,,1,178.67,178.67,0.0,0.0,GBP,29.54,approve,GB,2024-08-11
PAY000009225,ORD000008346,CUST0002798,1,2024-08-07 19:52:48,captured,bank_transfer,Klarna,,1,126.5,126.5,0.0,0.0,GBP,37.89,approve,GB,2024-08-11
PAY000007158,ORD000006464,CUST0002152,1,2024-08-07 21:56:17,captured,gift_card,Internal Wallet,,1,228.86,228.86,0.0,0.0,USD,29.46,approve,US,2024-08-11
PAY000006146,ORD000005541,CUST0001887,1,2024-08-08 02:28:36,captured,google_pay,Adyen,Visa,1,122.5,122.5,0.0,0.0,EUR,17.28,approve,DE,2024-08-11
PAY000006147,ORD000005541,CUST0001887,2,2024-08-08 03:30:36,captured,gift_card,Internal Wallet,,1,73.79,73.79,0.0,0.0,EUR,26.56,approve,DE,2024-08-10
PAY000002255,ORD000002033,CUST0000667,1,2024-08-08 05:08:36,captured,bank_transfer,Klarna,,1,157.54,157.54,0.0,0.0,EUR,16.77,approve,BE,2024-08-10
PAY000003416,ORD000003089,CUST0001037,1,2024-08-08 05:33:58,captured,credit_card,Stripe,Visa,1,518.4,518.4,0.0,0.0,EUR,9.84,approve,FR,2024-08-11
PAY000016230,ORD000014635,CUST0004900,1,2024-08-08 05:37:02,captured,paypal,PayPal,,1,56.92,56.92,0.0,0.0,EUR,8.67,approve,FR,2024-08-09
PAY000012178,ORD000011003,CUST0003674,1,2024-08-08 07:30:11,voided,credit_card,Adyen,Visa,1,88.83,0.0,0.0,0.0,EUR,9.06,approve,BE,
PAY000011596,ORD000010488,CUST0003498,1,2024-08-08 11:56:53,failed,credit_card,Adyen,Visa,1,633.6,0.0,0.0,0.0,EUR,51.13,approve,FR,
PAY000011597,ORD000010488,CUST0003498,2,2024-08-08 13:00:53,captured,credit_card,Stripe,Visa,1,633.6,633.6,0.0,0.0,EUR,3.43,approve,FR,2024-08-10
PAY000004954,ORD000004469,CUST0001528,1,2024-08-08 17:39:18,captured,credit_card,Adyen,Mastercard,1,224.4,224.4,0.0,0.0,USD,12.7,approve,US,2024-08-11
PAY000016466,ORD000014851,CUST0004968,1,2024-08-08 17:59:46,refunded,paypal,PayPal,,1,617.68,617.68,617.68,0.0,GBP,8.75,approve,GB,2024-08-12
PAY000015343,ORD000013844,CUST0004615,1,2024-08-08 19:52:06,captured,credit_card,Stripe,Visa,1,59.56,59.56,0.0,0.0,EUR,6.68,approve,NL,2024-08-12
PAY000000795,ORD000000722,CUST0000219,1,2024-08-08 22:26:27,captured,paypal,PayPal,,1,825.71,825.71,0.0,0.0,EUR,10.78,approve,FR,2024-08-09
PAY000017788,ORD000016054,CUST0005348,1,2024-08-08 22:37:36,captured,credit_card,Stripe,Mastercard,1,145.63,145.63,0.0,0.0,EUR,3.44,approve,FR,2024-08-10
PAY000012363,ORD000011171,CUST0003716,1,2024-08-08 23:14:00,chargeback,bank_transfer,GoCardless,,1,1101.6,1101.6,0.0,1101.6,GBP,36.28,approve,GB,2024-08-09
PAY000003973,ORD000003582,CUST0001195,1,2024-08-09 01:18:01,captured,google_pay,Stripe,Visa,1,362.46,362.46,0.0,0.0,EUR,11.12,approve,FR,2024-08-11
PAY000016815,ORD000015175,CUST0005069,1,2024-08-09 01:36:09,captured,gift_card,Internal Wallet,,1,207.47,207.47,0.0,0.0,CAD,5.37,approve,CA,2024-08-12
PAY000009157,ORD000008282,CUST0002783,1,2024-08-09 01:58:50,refunded,credit_card,Worldpay,Mastercard,1,54.46,54.46,54.46,0.0,GBP,22.05,approve,GB,2024-08-12
PAY000009395,ORD000008495,CUST0002852,1,2024-08-09 03:25:48,captured,credit_card,Adyen,Visa,1,205.29,205.29,0.0,0.0,USD,4.31,approve,US,2024-08-11
PAY000011742,ORD000010624,CUST0003530,1,2024-08-09 04:44:56,captured,gift_card,Internal Wallet,,1,125.0,125.0,0.0,0.0,EUR,29.25,approve,FR,2024-08-13
PAY000011564,ORD000010458,CUST0003485,1,2024-08-09 07:54:07,captured,apple_pay,Stripe,Visa,1,683.54,683.54,0.0,0.0,GBP,29.12,approve,GB,2024-08-13
PAY000010513,ORD000009510,CUST0003198,2,2024-08-09 08:11:29,captured,gift_card,Internal Wallet,,1,100.67,100.67,0.0,0.0,EUR,20.85,approve,FR,2024-08-11
PAY000010512,ORD000009510,CUST0003198,1,2024-08-09 09:24:29,captured,google_pay,Stripe,Amex,1,299.45,299.45,0.0,0.0,EUR,20.77,approve,FR,2024-08-10
PAY000003549,ORD000003207,CUST0001069,1,2024-08-09 13:20:13,captured,apple_pay,Stripe,Visa,1,204.8,204.8,0.0,0.0,EUR,7.24,approve,DE,2024-08-12
PAY000003709,ORD000003354,CUST0001118,1,2024-08-09 14:30:30,captured,bank_transfer,Klarna,,1,57.74,57.74,0.0,0.0,EUR,27.3,approve,FR,2024-08-11
PAY000014458,ORD000013056,CUST0004353,1,2024-08-09 16:34:14,captured,gift_card,Internal Wallet,,1,1633.63,1633.63,0.0,0.0,EUR,19.85,approve,DE,2024-08-10
PAY000004059,ORD000003662,CUST0001221,1,2024-08-09 18:42:04,captured,paypal,PayPal,,1,244.78,244.78,0.0,0.0,EUR,14.62,approve,FR,2024-08-12
PAY000004957,ORD000004472,CUST0001530,1,2024-08-09 18:45:57,captured,credit_card,Worldpay,Mastercard,1,195.46,195.46,0.0,0.0,CAD,16.17,approve,CA,2024-08-12
PAY000008335,ORD000007523,CUST0002511,1,2024-08-09 21:20:23,captured,credit_card,Worldpay,Visa,2,795.96,795.96,0.0,0.0,USD,2.18,approve,US,2024-08-13
PAY000010185,ORD000009209,CUST0003102,1,2024-08-09 21:43:59,captured,gift_card,Internal Wallet,,1,799.21,799.21,0.0,0.0,USD,3.41,approve,US,2024-08-13
PAY000015183,ORD000013708,CUST0004584,1,2024-08-10 01:07:37,captured,credit_card,Adyen,Mastercard,1,137.68,137.68,0.0,0.0,EUR,12.44,approve,FR,2024-08-12
PAY000005503,ORD000004964,CUST0001694,1,2024-08-10 01:13:41,refunded,google_pay,Adyen,Visa,1,79.53,79.53,79.53,0.0,USD,26.88,approve,US,2024-08-12
PAY000002425,ORD000002188,CUST0000719,1,2024-08-10 03:23:56,captured,paypal,PayPal,,1,492.03,492.03,0.0,0.0,EUR,12.51,approve,ES,2024-08-12
PAY000014830,ORD000013388,CUST0004472,1,2024-08-10 05:46:30,captured,paypal,PayPal,,1,965.41,965.41,0.0,0.0,EUR,5.72,approve,FR,2024-08-13
PAY000014384,ORD000012986,CUST0004329,1,2024-08-10 06:17:11,captured,credit_card,Stripe,Visa,1,496.74,496.74,0.0,0.0,EUR,6.55,approve,FR,2024-08-12
PAY000008241,ORD000007439,CUST0002480,1,2024-08-10 13:19:38,captured,gift_card,Internal Wallet,,1,88.3,88.3,0.0,0.0,EUR,5.2,approve,FR,2024-08-12
PAY000013581,ORD000012272,CUST0004094,1,2024-08-10 15:40:36,captured,credit_card,Adyen,Mastercard,1,194.75,194.75,0.0,0.0,EUR,18.39,approve,FR,2024-08-13
PAY000005726,ORD000005165,CUST0001759,1,2024-08-10 16:22:50,captured,google_pay,Stripe,Visa,1,3369.6,3369.6,0.0,0.0,USD,32.1,approve,US,2024-08-14
PAY000000443,ORD000000401,CUST0000115,1,2024-08-10 17:18:21,captured,gift_card,Internal Wallet,,1,392.7,392.7,0.0,0.0,EUR,19.13,approve,FR,2024-08-13
PAY000002836,ORD000002559,CUST0000862,1,2024-08-10 19:42:43,captured,google_pay,Adyen,Amex,1,199.31,199.31,0.0,0.0,GBP,21.45,approve,GB,2024-08-14
PAY000011689,ORD000010575,CUST0003520,1,2024-08-10 20:57:03,captured,gift_card,Internal Wallet,,1,178.91,178.91,0.0,0.0,EUR,39.35,approve,FR,2024-08-13
PAY000003852,ORD000003474,CUST0001153,2,2024-08-10 22:27:50,captured,credit_card,Stripe,Mastercard,1,24.64,24.64,0.0,0.0,EUR,29.99,approve,IT,2024-08-11
PAY000003851,ORD000003474,CUST0001153,1,2024-08-10 23:09:50,failed,credit_card,Stripe,Visa,1,24.64,0.0,0.0,0.0,EUR,17.57,approve,IT,
PAY000011276,ORD000010200,CUST0003415,1,2024-08-10 23:11:23,captured,paypal,PayPal,,1,1471.97,1471.97,0.0,0.0,GBP,15.41,approve,GB,2024-08-14
PAY000004789,ORD000004322,CUST0001477,1,2024-08-11 00:06:37,captured,credit_card,Worldpay,Visa,1,209.89,209.89,0.0,0.0,GBP,13.7,approve,GB,2024-08-14
PAY000010551,ORD000009543,CUST0003205,1,2024-08-11 04:15:23,captured,credit_card,Worldpay,Visa,1,552.95,552.95,0.0,0.0,GBP,8.12,approve,GB,2024-08-15
PAY000011127,ORD000010063,CUST0003381,1,2024-08-11 04:17:51,captured,paypal,PayPal,,1,72.46,72.46,0.0,0.0,CAD,11.59,approve,CA,2024-08-12
PAY000010056,ORD000009090,CUST0003064,1,2024-08-11 05:22:41,captured,credit_card,Worldpay,Mastercard,1,259.2,259.2,0.0,0.0,EUR,30.07,approve,FR,2024-08-13
PAY000014831,ORD000013389,CUST0004472,1,2024-08-11 05:58:24,captured,credit_card,Worldpay,Visa,1,151.08,151.08,0.0,0.0,EUR,13.4,approve,FR,2024-08-14
PAY000010894,ORD000009851,CUST0003316,1,2024-08-11 10:11:13,captured,paypal,PayPal,,1,198.65,198.65,0.0,0.0,EUR,19.78,approve,FR,2024-08-13
PAY000006148,ORD000005542,CUST0001887,1,2024-08-11 16:31:27,captured,paypal,PayPal,,1,257.99,257.99,0.0,0.0,EUR,19.13,approve,DE,2024-08-13
PAY000018244,ORD000016464,CUST0005476,1,2024-08-11 18:16:00,captured,paypal,PayPal,,1,451.31,451.31,0.0,0.0,GBP,14.74,approve,GB,2024-08-14
PAY000003402,ORD000003076,CUST0001034,1,2024-08-11 18:20:48,captured,credit_card,Adyen,Mastercard,1,214.86,214.86,0.0,0.0,GBP,8.13,approve,GB,2024-08-14
PAY000002211,ORD000001995,CUST0000657,1,2024-08-11 19:43:29,captured,bank_transfer,Klarna,,1,142.11,142.11,0.0,0.0,EUR,1.93,approve,IT,2024-08-12
PAY000000024,ORD000000020,CUST0000009,1,2024-08-11 21:10:21,captured,credit_card,Stripe,Visa,1,508.34,508.34,0.0,0.0,EUR,5.24,approve,FR,2024-08-14
PAY000017326,ORD000015641,CUST0005211,1,2024-08-11 21:27:11,captured,credit_card,Adyen,Mastercard,1,90.68,90.68,0.0,0.0,EUR,10.57,approve,ES,2024-08-15
PAY000005761,ORD000005194,CUST0001763,1,2024-08-11 21:36:01,captured,paypal,PayPal,,1,471.24,471.24,0.0,0.0,EUR,34.13,approve,DE,2024-08-15
PAY000003871,ORD000003491,CUST0001161,1,2024-08-11 22:37:23,captured,credit_card,Worldpay,Amex,1,111.83,111.83,0.0,0.0,EUR,4.54,approve,ES,2024-08-12
PAY000012724,ORD000011499,CUST0003819,1,2024-08-11 22:38:33,captured,credit_card,Worldpay,Visa,1,1089.0,1089.0,0.0,0.0,EUR,34.3,approve,ES,2024-08-13
PAY000016581,ORD000014959,CUST0005006,1,2024-08-11 23:32:07,captured,paypal,PayPal,,1,225.74,225.74,0.0,0.0,EUR,28.1,approve,ES,2024-08-14
PAY000016388,ORD000014781,CUST0004946,1,2024-08-12 12:36:04,captured,bank_transfer,GoCardless,,1,42.05,42.05,0.0,0.0,EUR,44.59,approve,FR,2024-08-16
PAY000006737,ORD000006077,CUST0002042,1,2024-08-12 13:39:44,captured,apple_pay,Adyen,Mastercard,1,2183.23,2183.23,0.0,0.0,EUR,16.52,approve,DE,2024-08-13
PAY000005089,ORD000004592,CUST0001569,1,2024-08-12 14:08:23,captured,gift_card,Internal Wallet,,1,462.49,462.49,0.0,0.0,USD,26.98,approve,US,2024-08-16
PAY000001685,ORD000001524,CUST0000499,1,2024-08-12 17:43:11,captured,gift_card,Internal Wallet,,1,209.52,209.52,0.0,0.0,GBP,8.92,approve,GB,2024-08-13
PAY000010252,ORD000009268,CUST0003119,1,2024-08-12 19:28:08,captured,paypal,PayPal,,1,372.44,372.44,0.0,0.0,EUR,10.15,approve,ES,2024-08-14
PAY000012195,ORD000011019,CUST0003679,1,2024-08-12 21:18:08,captured,credit_card,Stripe,Mastercard,1,71.05,71.05,0.0,0.0,EUR,9.64,approve,IT,2024-08-16
PAY000016623,ORD000015000,CUST0005018,1,2024-08-12 21:48:16,captured,gift_card,Internal Wallet,,1,233.0,233.0,0.0,0.0,EUR,30.44,approve,IT,2024-08-15
PAY000014206,ORD000012831,CUST0004276,1,2024-08-12 23:20:45,captured,credit_card,Worldpay,Visa,1,1223.51,1223.51,0.0,0.0,GBP,26.63,approve,GB,2024-08-16
PAY000005272,ORD000004754,CUST0001628,1,2024-08-13 00:07:14,failed,bank_transfer,Klarna,,1,1714.6,0.0,0.0,0.0,EUR,20.07,approve,FR,
PAY000014154,ORD000012782,CUST0004267,1,2024-08-13 17:42:58,captured,paypal,PayPal,,1,209.5,209.5,0.0,0.0,USD,26.85,approve,US,2024-08-15
PAY000013473,ORD000012174,CUST0004060,1,2024-08-13 21:04:40,captured,credit_card,Stripe,Visa,1,205.58,205.58,0.0,0.0,EUR,40.31,approve,DE,2024-08-16
PAY000001848,ORD000001676,CUST0000546,1,2024-08-13 21:06:56,captured,paypal,PayPal,,1,386.1,386.1,0.0,0.0,USD,30.08,approve,US,2024-08-16
PAY000008783,ORD000007935,CUST0002662,1,2024-08-14 00:43:15,captured,credit_card,Worldpay,Mastercard,1,441.47,441.47,0.0,0.0,GBP,16.45,approve,GB,2024-08-18
PAY000017255,ORD000015575,CUST0005185,1,2024-08-14 01:01:47,captured,credit_card,Adyen,Mastercard,1,90.85,90.85,0.0,0.0,EUR,34.61,approve,ES,2024-08-16
PAY000000075,ORD000000067,CUST0000022,1,2024-08-14 02:43:50,captured,bank_transfer,GoCardless,,1,41.64,41.64,0.0,0.0,GBP,19.39,approve,GB,2024-08-18
PAY000009040,ORD000008174,CUST0002749,1,2024-08-14 04:29:41,captured,credit_card,Worldpay,Mastercard,1,462.67,462.67,0.0,0.0,EUR,2.96,approve,DE,2024-08-18
PAY000005396,ORD000004867,CUST0001658,1,2024-08-14 05:29:11,captured,bank_transfer,Klarna,,1,373.12,373.12,0.0,0.0,USD,19.5,approve,US,2024-08-18
PAY000010588,ORD000009575,CUST0003212,1,2024-08-14 07:22:36,captured,gift_card,Internal Wallet,,1,59.14,59.14,0.0,0.0,USD,4.27,approve,US,2024-08-15
PAY000014936,ORD000013484,CUST0004500,1,2024-08-14 10:22:09,captured,gift_card,Internal Wallet,,1,270.44,270.44,0.0,0.0,EUR,14.76,approve,FR,2024-08-17
