ticket_id,customer_id,order_id,ticket_created_at,first_response_at,resolved_at,ticket_channel,ticket_category,ticket_subcategory,priority,ticket_status,assigned_agent_id,csat_score,resolution_type,refund_requested_flag,refund_approved_flag,sla_breached_flag,escalated_flag,issue_summary
TCK000001802,CUST0000269,ORD000000883,2024-05-16 07:53:33,2024-05-16 10:06:33,2024-05-16 23:06:33,web_form,Product Quality,missing accessory,high,closed,AGT014,3.0,partial refund,True,True,True,False,Product Quality - missing accessory
TCK000000845,CUST0001338,ORD000003989,2024-05-16 19:18:36,2024-05-17 12:59:36,2024-05-21 02:59:36,web_form,Refund & Return,exchange request,low,closed,AGT039,4.0,technical fix deployed,False,False,False,False,Refund & Return - exchange request
TCK000000174,CUST0000140,ORD000000474,2024-05-17 07:34:44,2024-05-17 09:39:44,2024-05-19 14:39:44,email,Refund & Return,wrong item returned,medium,closed,AGT059,5.0,technical fix deployed,True,False,False,False,Refund & Return - wrong item returned
TCK000001773,CUST0002775,ORD000008245,2024-05-18 03:12:11,2024-05-18 07:48:11,2024-05-22 16:48:11,chat,Delivery,late delivery,low,closed,AGT018,4.0,coupon granted,False,False,False,False,Delivery - late delivery
TCK000002406,CUST0002389,ORD000007159,2024-05-18 19:58:29,2024-05-19 07:39:29,2024-05-20 02:39:29,web_form,Payment,duplicate charge,medium,closed,AGT009,2.0,no action required,False,False,True,False,Payment - duplicate charge
TCK000001321,CUST0004951,ORD000014794,2024-05-19 15:32:21,2024-05-19 16:14:21,2024-05-20 14:14:21,phone,Delivery,damaged parcel,high,resolved,AGT013,4.0,technical fix deployed,False,False,False,False,Delivery - damaged parcel
TCK000000931,CUST0004397,ORD000013187,2024-05-21 23:47:00,2024-05-22 10:10:00,2024-05-23 10:10:00,phone,Refund & Return,exchange request,medium,resolved,AGT007,4.0,partial refund,False,False,True,False,Refund & Return - exchange request
TCK000000092,CUST0002765,ORD000008219,2024-05-22 02:17:33,2024-05-22 04:11:33,2024-05-23 10:11:33,chat,Payment,payment confirmation,high,resolved,AGT005,5.0,replacement sent,True,True,False,False,Payment - payment confirmation
TCK000001652,CUST0002057,ORD000006122,2024-05-22 12:39:49,2024-05-23 02:37:49,2024-05-24 10:37:49,phone,Refund & Return,return label,low,resolved,AGT059,3.0,information provided,False,False,False,False,Refund & Return - return label
TCK000002301,CUST0003023,ORD000008990,2024-05-22 17:56:13,2024-05-23 02:30:13,2024-05-25 00:30:13,chat,Product Quality,missing accessory,medium,resolved,AGT051,3.0,replacement sent,True,True,True,True,Product Quality - missing accessory
TCK000001490,CUST0000453,ORD000001385,2024-05-23 00:26:30,2024-05-23 00:47:30,2024-05-23 11:47:30,email,Refund & Return,wrong item returned,high,resolved,AGT031,5.0,partial refund,True,False,False,False,Refund & Return - wrong item returned
TCK000001912,CUST0005219,ORD000015669,2024-05-24 01:03:41,2024-05-24 03:34:41,2024-05-24 06:34:41,email,Account,password reset,high,resolved,AGT042,5.0,account reset,False,False,True,False,Account - password reset
TCK000000516,CUST0005096,ORD000015272,2024-05-25 14:47:06,2024-05-26 12:51:06,2024-05-31 10:51:06,chat,Refund & Return,exchange request,low,resolved,AGT006,4.0,no action required,False,False,False,False,Refund & Return - exchange request
TCK000000771,CUST0004293,ORD000012885,2024-05-25 23:28:22,2024-05-26 09:03:22,2024-05-27 00:03:22,email,Payment,duplicate charge,medium,resolved,AGT007,2.0,replacement sent,False,False,True,False,Payment - duplicate charge
TCK000000892,CUST0005185,ORD000015574,2024-05-27 00:04:11,2024-05-27 13:53:11,2024-05-30 20:53:11,web_form,Refund & Return,return label,low,closed,AGT015,3.0,no action required,False,False,False,False,Refund & Return - return label
TCK000000697,CUST0004445,ORD000013310,2024-05-27 09:14:44,2024-05-27 14:31:44,2024-05-29 11:31:44,chat,Refund & Return,exchange request,medium,resolved,AGT015,5.0,no action required,True,True,False,True,Refund & Return - exchange request
TCK000002086,CUST0002426,ORD000007295,2024-05-27 15:07:45,2024-05-27 15:43:45,2024-05-28 05:43:45,chat,Delivery,damaged parcel,high,resolved,AGT022,3.0,account reset,False,False,False,False,Delivery - damaged parcel
TCK000000718,CUST0001379,ORD000004095,2024-05-28 04:31:11,2024-05-28 05:35:11,2024-05-29 06:35:11,phone,Delivery,tracking issue,high,resolved,AGT033,4.0,no action required,False,False,False,False,Delivery - tracking issue
TCK000001873,CUST0000129,ORD000000442,2024-05-28 15:01:46,2024-05-29 07:18:46,2024-06-02 02:18:46,phone,Technical,login issue,low,resolved,AGT055,5.0,account reset,False,False,False,False,Technical - login issue
TCK000001866,CUST0003386,ORD000010097,2024-05-29 18:57:21,2024-05-30 05:50:21,2024-05-30 16:50:21,email,Refund & Return,exchange request,low,resolved,AGT008,4.0,replacement sent,False,False,False,False,Refund & Return - exchange request
TCK000000731,CUST0004043,ORD000012103,2024-05-30 00:56:49,2024-05-30 02:06:49,2024-05-31 13:06:49,email,Payment,card declined,high,resolved,AGT045,3.0,partial refund,True,False,False,False,Payment - card declined
TCK000000322,CUST0005478,ORD000016475,2024-05-31 19:10:31,2024-05-31 19:50:31,2024-06-01 13:50:31,web_form,Delivery,tracking issue,urgent,resolved,AGT045,4.0,information provided,False,False,True,False,Delivery - tracking issue
TCK000000799,CUST0003613,ORD000010849,2024-06-01 18:27:59,2024-06-01 23:58:59,2024-06-02 10:58:59,email,Account,password reset,medium,closed,AGT048,5.0,technical fix deployed,False,False,False,False,Account - password reset
TCK000001608,CUST0004057,ORD000012165,2024-06-01 19:56:15,2024-06-01 23:51:15,2024-06-04 19:51:15,chat,Promotion,gift card issue,medium,closed,AGT042,5.0,replacement sent,False,False,False,False,Promotion - gift card issue
TCK000002140,CUST0002775,ORD000008246,2024-06-02 02:11:58,2024-06-02 05:19:58,2024-06-03 22:19:58,social,Refund & Return,wrong item returned,medium,resolved,AGT009,4.0,refund issued,True,True,False,False,Refund & Return - wrong item returned
TCK000002026,CUST0001961,ORD000005753,2024-06-02 09:32:11,2024-06-02 17:38:11,2024-06-03 03:38:11,chat,Delivery,late delivery,medium,closed,AGT044,4.0,partial refund,False,False,True,False,Delivery - late delivery
TCK000001485,CUST0000191,ORD000000610,2024-06-02 13:42:29,2024-06-02 17:00:29,2024-06-02 23:00:29,chat,Payment,refund not received,high,resolved,AGT013,4.0,information provided,True,False,True,False,Payment - refund not received
TCK000002246,CUST0003289,ORD000009766,2024-06-02 23:18:46,2024-06-03 00:25:46,2024-06-03 05:25:46,phone,Delivery,tracking issue,high,resolved,AGT007,5.0,no action required,False,False,False,False,Delivery - tracking issue
TCK000001040,CUST0004975,ORD000014875,2024-06-03 18:35:07,2024-06-03 22:11:07,2024-06-04 00:11:07,chat,Promotion,cashback question,high,closed,AGT053,4.0,information provided,False,False,True,False,Promotion - cashback question
TCK000001581,CUST0001901,ORD000005571,2024-06-05 09:14:41,2024-06-05 10:38:41,2024-06-05 21:38:41,chat,Refund & Return,wrong item returned,high,resolved,AGT046,3.0,partial refund,True,True,False,True,Refund & Return - wrong item returned
TCK000001845,CUST0001606,ORD000004698,2024-06-05 11:32:23,2024-06-05 21:56:23,2024-06-08 04:56:23,chat,Delivery,late delivery,medium,resolved,AGT056,3.0,no action required,False,False,True,True,Delivery - late delivery
TCK000001725,CUST0001694,ORD000004959,2024-06-07 08:46:48,2024-06-07 11:34:48,2024-06-08 20:34:48,phone,Technical,login issue,medium,resolved,AGT014,5.0,replacement sent,False,False,False,False,Technical - login issue
TCK000002254,CUST0000569,ORD000001762,2024-06-09 06:38:38,2024-06-09 13:05:38,2024-06-11 11:05:38,phone,Account,loyalty points,medium,resolved,AGT043,4.0,technical fix deployed,False,False,False,False,Account - loyalty points
TCK000000482,CUST0002580,ORD000007692,2024-06-09 16:32:27,2024-06-09 16:45:27,2024-06-10 16:45:27,web_form,Refund & Return,wrong item returned,high,resolved,AGT058,4.0,coupon granted,True,True,False,False,Refund & Return - wrong item returned
TCK000000166,CUST0002789,ORD000008304,2024-06-10 15:00:13,2024-06-10 16:15:13,2024-06-11 12:15:13,web_form,Technical,mobile app issue,high,closed,AGT036,5.0,replacement sent,False,False,False,False,Technical - mobile app issue
TCK000000334,CUST0003864,ORD000011634,2024-06-12 07:11:51,2024-06-12 16:32:51,2024-06-14 14:32:51,web_form,Account,address update,medium,resolved,AGT055,4.0,coupon granted,False,False,True,False,Account - address update
TCK000000347,CUST0004095,ORD000012277,2024-06-14 02:05:35,2024-06-14 04:57:35,2024-06-16 10:57:35,web_form,Technical,login issue,medium,resolved,AGT014,4.0,information provided,False,False,False,False,Technical - login issue
TCK000001229,CUST0004727,ORD000014155,2024-06-14 12:15:33,2024-06-14 23:31:33,2024-06-15 16:31:33,email,Refund & Return,exchange request,medium,resolved,AGT006,2.0,partial refund,False,False,True,True,Refund & Return - exchange request
TCK000002216,CUST0003888,ORD000011726,2024-06-14 22:16:27,2024-06-15 05:42:27,2024-06-15 10:42:27,email,Refund & Return,wrong item returned,medium,resolved,AGT025,3.0,account reset,True,True,False,False,Refund & Return - wrong item returned
TCK000000544,CUST0004371,ORD000013096,2024-06-15 04:29:35,2024-06-15 08:11:35,2024-06-15 22:11:35,phone,Delivery,missing package,high,closed,AGT031,4.0,refund issued,False,False,True,False,Delivery - missing package
TCK000000708,CUST0004158,ORD000012439,2024-06-15 11:51:00,2024-06-15 13:50:00,2024-06-15 15:50:00,chat,Payment,duplicate charge,high,resolved,AGT024,3.0,no action required,False,False,False,True,Payment - duplicate charge
TCK000001920,CUST0004308,ORD000012926,2024-06-15 13:00:31,2024-06-16 07:26:31,2024-06-19 14:26:31,social,Refund & Return,wrong item returned,low,resolved,AGT032,5.0,account reset,True,True,False,False,Refund & Return - wrong item returned
TCK000002398,CUST0002345,ORD000007023,2024-06-15 13:32:10,2024-06-15 15:41:10,2024-06-16 03:41:10,email,Product Quality,missing accessory,high,closed,AGT038,4.0,information provided,False,False,True,False,Product Quality - missing accessory
TCK000001480,CUST0003273,ORD000009727,2024-06-15 14:31:13,2024-06-15 20:23:13,2024-06-17 20:23:13,chat,Product Quality,missing accessory,medium,resolved,AGT016,4.0,partial refund,False,False,False,False,Product Quality - missing accessory
TCK000002007,CUST0002253,ORD000006771,2024-06-15 17:10:30,2024-06-16 00:06:30,2024-06-17 10:06:30,email,Refund & Return,refund delay,medium,resolved,AGT019,4.0,replacement sent,True,True,False,False,Refund & Return - refund delay
TCK000000400,CUST0000729,ORD000002202,2024-06-17 04:41:06,2024-06-17 05:31:06,2024-06-17 11:31:06,chat,Refund & Return,wrong item returned,medium,resolved,AGT038,5.0,technical fix deployed,False,False,False,False,Refund & Return - wrong item returned
TCK000001753,CUST0003415,ORD000010198,2024-06-18 04:22:37,2024-06-18 09:12:37,2024-06-21 00:12:37,web_form,Payment,refund not received,medium,resolved,AGT053,3.0,no action required,False,False,False,False,Payment - refund not received
TCK000002153,CUST0004236,ORD000012677,2024-06-18 10:25:08,2024-06-18 17:48:08,2024-06-21 17:48:08,chat,Promotion,price discrepancy,medium,resolved,AGT039,5.0,no action required,False,False,False,False,Promotion - price discrepancy
TCK000001185,CUST0004419,ORD000013254,2024-06-18 16:12:31,2024-06-18 23:26:31,2024-06-20 09:26:31,web_form,Technical,checkout bug,medium,resolved,AGT009,4.0,no action required,False,False,False,False,Technical - checkout bug
TCK000002038,CUST0004671,ORD000014005,2024-06-18 23:31:37,2024-06-19 08:06:37,2024-06-20 20:06:37,phone,Refund & Return,return label,low,resolved,AGT014,5.0,coupon granted,True,True,False,False,Refund & Return - return label
TCK000001447,CUST0000667,ORD000002032,2024-06-19 18:31:21,2024-06-20 04:49:21,2024-06-22 00:49:21,email,Delivery,missing package,medium,resolved,AGT054,3.0,no action required,False,False,True,False,Delivery - missing package
TCK000001033,CUST0004243,ORD000012699,2024-06-20 23:49:45,2024-06-21 20:26:45,2024-06-24 04:26:45,email,Promotion,gift card issue,low,resolved,AGT019,5.0,technical fix deployed,False,False,False,False,Promotion - gift card issue
TCK000000156,CUST0001636,ORD000004780,2024-06-21 04:21:15,2024-06-21 07:52:15,2024-06-22 19:52:15,web_form,Product Quality,size issue,high,resolved,AGT007,3.0,no action required,False,False,True,False,Product Quality - size issue
TCK000000868,CUST0003735,ORD000011229,2024-06-22 05:41:58,2024-06-22 09:46:58,2024-06-24 13:46:58,chat,Promotion,cashback question,medium,resolved,AGT013,5.0,refund issued,False,False,False,False,Promotion - cashback question
TCK000001062,CUST0002389,ORD000007160,2024-06-22 18:52:08,2024-06-23 02:23:08,2024-06-24 17:23:08,email,Refund & Return,refund delay,medium,resolved,AGT036,4.0,coupon granted,False,False,False,False,Refund & Return - refund delay
TCK000001376,CUST0001067,ORD000003202,2024-06-24 06:55:36,2024-06-24 07:07:36,2024-06-24 21:07:36,email,Payment,payment confirmation,urgent,resolved,AGT057,3.0,coupon granted,False,False,False,False,Payment - payment confirmation
TCK000001697,CUST0000210,ORD000000681,2024-06-25 11:15:21,2024-06-25 22:46:21,2024-06-29 12:46:21,web_form,Payment,duplicate charge,low,closed,AGT052,4.0,refund issued,False,False,False,False,Payment - duplicate charge
TCK000000277,CUST0004898,ORD000014627,2024-06-26 20:21:56,2024-06-27 06:48:56,2024-06-28 18:48:56,phone,Account,loyalty points,medium,closed,AGT018,4.0,replacement sent,False,False,True,False,Account - loyalty points
TCK000002426,CUST0000261,ORD000000855,2024-06-28 00:13:38,2024-06-28 17:25:38,2024-07-01 11:25:38,chat,Payment,card declined,low,resolved,AGT008,4.0,no action required,True,False,False,False,Payment - card declined
TCK000000855,CUST0001942,ORD000005688,2024-06-30 10:17:34,2024-06-30 19:35:34,2024-07-02 05:35:34,email,Promotion,price discrepancy,medium,closed,AGT056,4.0,account reset,False,False,True,False,Promotion - price discrepancy
TCK000002269,CUST0004460,ORD000013338,2024-06-30 19:38:08,2024-06-30 23:28:08,2024-07-02 18:28:08,web_form,Product Quality,missing accessory,medium,resolved,AGT016,5.0,refund issued,True,False,False,False,Product Quality - missing accessory
TCK000001141,CUST0004578,ORD000013684,2024-06-30 22:01:41,2024-07-01 18:32:41,2024-07-02 04:32:41,phone,Product Quality,missing accessory,low,resolved,AGT044,5.0,replacement sent,False,False,False,False,Product Quality - missing accessory
TCK000000989,CUST0004425,ORD000013278,2024-07-02 08:09:19,2024-07-03 00:46:19,2024-07-06 20:46:19,email,Refund & Return,exchange request,low,resolved,AGT020,5.0,replacement sent,False,False,False,False,Refund & Return - exchange request
TCK000002069,CUST0004081,ORD000012216,2024-07-02 08:19:20,2024-07-02 15:42:20,2024-07-03 20:42:20,email,Refund & Return,refund delay,medium,resolved,AGT049,4.0,no action required,True,False,False,False,Refund & Return - refund delay
TCK000000163,CUST0005500,ORD000016528,2024-07-02 22:46:55,2024-07-03 00:32:55,2024-07-03 02:32:55,social,Product Quality,missing accessory,high,resolved,AGT036,5.0,coupon granted,True,True,False,False,Product Quality - missing accessory
TCK000000443,CUST0001999,ORD000005900,2024-07-02 23:55:24,2024-07-03 10:16:24,2024-07-03 21:16:24,web_form,Payment,payment confirmation,medium,resolved,AGT059,2.0,coupon granted,True,False,True,False,Payment - payment confirmation
TCK000001851,CUST0004995,ORD000014935,2024-07-03 19:30:28,2024-07-04 06:53:28,2024-07-04 18:53:28,email,Delivery,damaged parcel,medium,resolved,AGT027,2.0,technical fix deployed,False,False,True,False,Delivery - damaged parcel
TCK000000052,CUST0002683,ORD000008014,2024-07-04 02:37:56,2024-07-04 03:55:56,2024-07-06 10:55:56,chat,Product Quality,size issue,medium,closed,AGT054,3.0,no action required,False,False,False,False,Product Quality - size issue
TCK000000527,CUST0000641,ORD000001955,2024-07-04 20:22:30,2024-07-05 07:26:30,2024-07-05 19:26:30,social,Refund & Return,refund delay,medium,resolved,AGT036,3.0,partial refund,False,False,True,False,Refund & Return - refund delay
TCK000001807,CUST0002075,ORD000006208,2024-07-05 05:33:38,2024-07-05 10:35:38,2024-07-08 07:35:38,email,Product Quality,defective product,medium,resolved,AGT030,5.0,information provided,True,False,False,False,Product Quality - defective product
TCK000002290,CUST0003812,ORD000011471,2024-07-06 00:25:53,2024-07-06 08:22:53,2024-07-06 15:22:53,email,Delivery,tracking issue,medium,resolved,AGT042,3.0,refund issued,False,False,False,False,Delivery - tracking issue
TCK000000333,CUST0001716,ORD000005033,2024-07-06 21:00:22,2024-07-07 07:48:22,2024-07-09 19:48:22,email,Promotion,cashback question,medium,resolved,AGT053,1.0,information provided,False,False,True,False,Promotion - cashback question
TCK000001836,CUST0001727,ORD000005055,2024-07-08 04:23:34,2024-07-08 08:22:34,2024-07-10 10:22:34,web_form,Account,loyalty points,medium,resolved,AGT060,4.0,refund issued,False,False,False,False,Account - loyalty points
TCK000000459,CUST0005104,ORD000015304,2024-07-08 08:31:23,2024-07-08 19:13:23,2024-07-09 17:13:23,social,Technical,mobile app issue,medium,resolved,AGT013,2.0,information provided,False,False,True,False,Technical - mobile app issue
TCK000002014,CUST0001243,ORD000003714,2024-07-10 02:12:28,2024-07-10 05:55:28,2024-07-10 18:55:28,email,Payment,duplicate charge,high,resolved,AGT047,3.0,coupon granted,True,True,True,False,Payment - duplicate charge
